date,post_flag,post_purple,any_primary_or_recovered_base_match,exact_label_match,source_url
2022-05-27,Single Red,False,False,False,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-may-27-2022-panama-city-beach-flags-are-now-single-red/
2022-06-03,Single Red,False,False,False,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-june-3-2022-panama-city-beach-flags-are-now-single-red/
2022-06-06,Yellow,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-june-6-2022-panama-city-beach-flags-are-now-yellow/
2022-06-09,Double Red,False,False,False,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-june-9-2022-panama-city-beach-flags-are-now-double-red/
2022-06-09,Single Red,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-june-9-2022-panama-city-beach-flags-are-now-single-red/
2022-06-10,Single Red,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-june-10-2022-panama-city-beach-flags-are-now-single-red/
2022-06-12,Double Red,False,False,False,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-june-12-2022-panama-city-beach-flags-are-now-double-red/
2022-06-14,Single Red,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-june-14-2022-panama-city-beach-flags-are-now-single-red/
2022-06-19,Yellow,False,False,False,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-june-19-2022-panama-city-beach-flags-are-now-yellow/
2022-06-20,Yellow,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-june-20-2022-panama-city-beach-flags-are-yellow/
2022-06-21,Single Red,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-june-21-2022-panama-city-beach-flags-are-now-single-red/
2022-06-21,Yellow,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-june-21-2022-panama-city-beach-flags-are-now-yellow/
2022-06-28,Yellow,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-june-23-2022-panama-city-beach-flags-are-now-yellow/
2022-07-04,Yellow,True,True,False,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-july-4-2022-panama-city-beach-flags-are-now-purple-yellow/
2022-07-07,Yellow,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-july-7-2022-panama-city-beach-flags-are-now-yellow/
2022-07-09,Single Red,False,False,False,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-july-9-2022-panama-city-beach-flags-are-now-single-red/
2022-07-15,Yellow,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-july-15-2022-panama-city-beach-flags-are-now-yellow/
2022-07-19,Single Red,False,False,False,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-july-19-2022-panama-city-beach-flags-are-now-single-red/
2022-07-23,Yellow,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-july-23-2022-panama-city-beach-flags-are-now-yellow/
2022-07-28,Single Red,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-july-28-2022-panama-city-beach-flags-are-now-single-red/
2022-08-02,Yellow,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-august-2-2022-panama-city-beach-flags-are-now-yellow/
2022-08-08,Single Red,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-august-8-2022-panama-city-beach-flags-are-now-single-red/
2022-08-18,Yellow,True,True,False,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-august-18-2022-panama-city-beach-flags-yellow-purple-red/
2022-09-06,Yellow,True,True,False,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-august-20-2022-panama-city-beach-flags-are-yellow-purple/
2022-09-09,Single Red,True,True,False,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-september-9-2022-panama-city-beach-flags-are-now-single-red/
2022-09-14,Yellow,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-september-14-2022-panama-city-beach-flags-are-now-yellow/
2022-09-26,Yellow,True,True,False,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-september-26-2022-panama-city-beach-flags-are-now-single-red-yellow-purple/
2022-10-07,Yellow,True,True,False,https://www.westendpcb.com/uncategorized/flag-status-update-oct-7-2022-panama-city-beach-flags-are-yellow-purple/
2022-10-12,Single Red,False,False,False,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-october-12-2022-panama-city-beach-flags-are-now-single-red/
2022-10-16,Yellow,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-october-16-2022-panama-city-beach-flags-are-yellow/
2022-10-25,Single Red,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-october-25-2022-panama-city-beach-flags-are-now-single-red/
2022-10-27,Yellow,False,False,False,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-october-27-2022-panama-city-beach-flags-are-now-yellow/
2022-10-28,Yellow,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-october-28-2022-panama-city-beach-flags-are-yellow/
2022-11-11,Double Red,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-november-11-2022-panama-city-beach-flags-are-now-double-red/
2022-11-12,Single Red,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-november-12-2022-panama-city-beach-flags-are-now-single-red/
2022-11-13,Yellow,False,False,False,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-november-13-2022-panama-city-beach-flags-are-now-yellos/
2022-11-16,Single Red,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-november-16-2022-panama-city-beach-flags-are-now-single-red/
2022-11-17,Yellow,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-november-17-2022-panama-city-beach-flags-are-now-yellow/
2022-11-27,Double Red,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-november-27-2022-panama-city-beach-flags-are-now-double-red/
2022-11-29,Single Red,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-november-29-2022-panama-city-beach-flags-are-now-single-red/
2022-12-02,Yellow,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-december-2-2022-panama-city-beach-flags-are-now-yellow/
2022-12-13,Single Red,False,False,False,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-december-13-2022-panama-city-beach-flags-are-now-single-red/
2022-12-17,Yellow,False,True,True,https://www.westendpcb.com/panama-city-beach-conditions/flag-status-update-december-17-2022-panama-city-beach-flags-are-now-yellow/
2022-12-29,Single Red,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-december-29-2022-panama-city-beach-flags-are-now-single-red/
2023-01-08,Yellow,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-january-8-2023-panama-city-beach-flags-are-now-yellow/
2023-01-11,Single Red,False,False,False,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-january-11-2023-panama-city-beach-flags-are-now-single-red/
2023-01-12,Double Red,False,False,False,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-january-12-2023-panama-city-beach-flags-are-now-double-red/
2023-01-17,Single Red,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-january-17-2023-panama-city-beach-flags-are-now-single-red/
2023-01-21,Single Red,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-january-21-2023-panama-city-beach-flags-are-now-single-red/
2023-01-23,Single Red,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-january-23-2023-panama-city-beach-flags-are-now-single-red/
2023-01-25,Double Red,False,False,False,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-january-25-2023-panama-city-beach-flags-are-now-double-red/
2023-01-26,Single Red,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-january-26-2023-panama-city-beach-flags-are-now-single-red/
2023-01-27,Yellow,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-january-27-2023-panama-city-beach-flags-are-now-yellow/
2023-01-31,Yellow,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-january-31-2023-panama-city-beach-flags-are-now-yellow/
2023-02-01,Yellow,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-february-1-2023-panama-city-beach-flags-are-now-yellow/
2023-02-08,Single Red,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-february-8-2023-panama-city-beach-flags-are-now-single-red/
2023-02-19,Yellow,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-february-19-2023-panama-city-beach-flags-are-now-yellow/
2023-02-20,Single Red,False,False,False,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-february-20-2023-panama-city-beach-flags-are-now-single-red/
2023-02-23,Double Red,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-february-23-2023-panama-city-beach-flags-are-now-double-red/
2023-02-24,Single Red,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-february-24-2023-panama-city-beach-flags-are-now-single-red/
2023-02-26,Yellow,False,False,False,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-february-26-2023-panama-city-beach-flags-are-now-yellow/
2023-02-28,Single Red,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-february-28-2023-panama-city-beach-flags-are-now-single-red/
2023-03-03,Double Red,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-march-3-2023-panama-city-beach-flags-are-now-double-red/
2023-03-05,Single Red,True,True,False,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-march-5-2023-panama-city-beach-flags-are-now-single-red/
2023-03-07,Yellow,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-march-7-2023-panama-city-beach-flags-are-now-yellow/
2023-03-08,Yellow,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-march-8-2023-panama-city-beach-flags-are-now-yellow/
2023-03-12,Double Red,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-march-12-2023-panama-city-beach-flags-are-now-double-red/
2023-03-12,Single Red,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-march-12-2023-panama-city-beach-flags-are-now-single-red/
2023-03-13,Single Red,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-march-13-2023-panama-city-beach-flags-are-now-single-red/
2023-03-14,Yellow,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-march-14-2023-panama-city-beach-flags-are-now-yellow/
2023-03-16,Single Red,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-march-16-2023-panama-city-beach-flags-are-now-single-red/
2023-03-20,Yellow,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-march-20-2023-panama-city-beach-flags-are-now-yellow-2/
2023-03-23,Yellow,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-march-23-2023-panama-city-beach-flags-are-now-yellow/
2023-03-24,Single Red,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-march-24-2023-panama-city-beach-flags-are-now-single-red/
2023-03-30,Yellow,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-march-30-2023-panama-city-beach-flags-are-now-yellow/
2023-03-31,Single Red,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-march-31-2023-panama-city-beach-flags-are-now-single-red/
2023-04-07,Yellow,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-april-7-2023-panama-city-beach-flags-are-now-yellow/
2023-04-12,Single Red,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-april-12-2023-panama-city-beach-flags-are-now-single-red/
2023-04-13,Double Red,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-april-13-2023-panama-city-beach-flags-are-now-double-red/
2023-04-14,Single Red,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-april-14-2023-panama-city-beach-flags-are-now-single-red/
2023-04-17,Yellow,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-april-17-2023-panama-city-beach-flags-are-now-yellow/
2023-04-27,Single Red,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-april-27-2023-panama-city-beach-flags-are-now-single-red-2/
2023-04-28,Double Red,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-april-28-2023-panama-city-beach-flags-are-now-double-red/
2023-05-03,Yellow,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-may-3-2023-panama-city-beach-flags-are-now-yellow/
2023-06-02,Yellow,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-june-2-2023-panama-city-beach-flags-are-now-yellow/
2023-06-12,Single Red,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-june-12-2023-panama-city-beach-flags-are-now-single-red/
2023-06-15,Double Red,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-june-15-2023-panama-city-beach-flags-are-now-double-red/
2023-06-17,Single Red,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-june-17-2023-panama-city-beach-flags-are-now-single-red/
2023-06-22,Double Red,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-june-18-2023-panama-city-beach-flags-are-now-double-red/
2023-06-24,Double Red,False,False,False,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-june-24-2023-panama-city-beach-flags-are-now-double-red/
2023-06-24,Single Red,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-june-24-2023-panama-city-beach-flags-are-now-single-red/
2023-06-30,Yellow,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-june-30-2023-panama-city-beach-flags-are-now-yellow/
2023-07-08,Single Red,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-july-8-2023-panama-city-beach-flags-are-now-single-red/
2023-07-10,Double Red,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-july-10-2023-panama-city-beach-flags-are-now-double-red/
2023-07-11,Single Red,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-july-11-2023-panama-city-beach-flags-are-now-single-red/
2023-07-16,Single Red,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-july-14-2023-panama-city-beach-flags-are-now-single-red/
2023-07-21,Yellow,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-july-17-2023-panama-city-beach-flags-are-now-yellow/
2023-07-24,Single Red,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-july-22-2023-panama-city-beach-flags-are-now-single-red/
2023-07-25,Double Red,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-july-24-2023-panama-city-beach-flags-are-now-double-red/
2023-08-06,Yellow,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-july-26-2023-panama-city-beach-flags-are-now-yellow/
2023-08-08,Single Red,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-august-8-2023-panama-city-beach-flags-are-now-single-red/
2023-08-09,Yellow,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-august-9-2023-panama-city-beach-flags-are-now-yellow/
2023-08-10,Double Red,False,False,False,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-august-10-2023-panama-city-beach-flags-are-now-double-red/
2023-08-11,Single Red,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-august-11-2023-panama-city-beach-flags-are-now-single-red/
2023-08-28,Yellow,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-august-13-2023-panama-city-beach-flags-are-now-yellow/
2023-08-29,Single Red,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-august-29-2023-panama-city-beach-flags-are-now-single-red/
2023-08-30,Double Red,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-august-29-2023-panama-city-beach-flags-are-now-double-red/
2023-09-03,Single Red,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-august-31-2023-panama-city-beach-flags-are-now-single-red/
2023-10-09,Yellow,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-september-4-2023-panama-city-beach-flags-are-now-yellow/
2023-10-11,Single Red,False,False,False,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-october-11-2023-panama-city-beach-flags-are-now-single-red/
2023-10-11,Yellow,True,True,False,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-october-10-2023-panama-city-beach-flags-are-now-yellow-purple/
2023-10-13,Double Red,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-october-12-2023-panama-city-beach-flags-are-now-double-red/
2023-10-19,Yellow,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-october-15-2023-panama-city-beach-flags-are-now-yellow/
2023-10-20,Double Red,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-october-20-2023-panama-city-beach-flags-are-now-double-red/
2023-10-20,Single Red,False,False,False,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-october-20-2023-panama-city-beach-flags-are-now-single-red/
2023-10-21,Single Red,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-october-21-2023-panama-city-beach-flags-are-now-single-red/
2023-10-23,Yellow,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-october-23-2023-panama-city-beach-flags-are-now-yellow/
2023-10-29,Single Red,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-october-24-2023-panama-city-beach-flags-are-now-single-red/
2023-11-14,Yellow,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-october-30-2023-panama-city-beach-flags-are-now-yellow-3/
2023-11-15,Single Red,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-november-14-2023-panama-city-beach-flags-are-now-single-red/
2023-11-16,Double Red,False,False,False,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-november-15-2023-panama-city-beach-flags-are-now-double-red/
2023-11-16,Single Red,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-november-16-2023-panama-city-beach-flags-are-now-single-red/
2023-11-18,Yellow,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-november-18-2023-panama-city-beach-flags-are-now-yellow/
2023-11-20,Single Red,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-november-20-2023-panama-city-beach-flags-are-now-single-red/
2023-11-21,Double Red,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-november-21-2023-panama-city-beach-flags-are-now-double-red/
2023-11-22,Single Red,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-november-22-2023-panama-city-beach-flags-are-now-single-red/
2023-11-24,Yellow,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-november-24-2023-panama-city-beach-flags-are-now-yellow/
2023-11-30,Single Red,False,False,False,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-november-30-2023-panama-city-beach-flags-are-now-single-red/
2023-12-01,Double Red,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-december-1-2023-panama-city-beach-flags-are-now-double-red/
2023-12-05,Yellow,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-december-5-2023-panama-city-beach-flags-are-now-yellow/
2023-12-08,Single Red,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-december-8-2023-panama-city-beach-flags-are-now-single-red/
2023-12-12,Yellow,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-december-12-2023-panama-city-beach-flags-are-now-yellow/
2023-12-16,Single Red,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-december-16-2023-panama-city-beach-flags-are-now-single-red/
2023-12-19,Yellow,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-december-19-2023-panama-city-beach-flags-are-now-yellow/
2023-12-25,Double Red,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-december-25-2023-panama-city-beach-flags-are-now-double-red/
2023-12-26,Single Red,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-december-26-2023-panama-city-beach-flags-are-now-single-red/
2023-12-29,Double Red,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-december-29-2023-panama-city-beach-flags-are-now-double-red/
2023-12-31,Single Red,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-december-31-2023-panama-city-beach-flags-are-now-single-red/
2024-01-06,Double Red,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-january-6-2024-panama-city-beach-flags-are-now-double-red/
2024-01-12,Double Red,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-january-12-2024-panama-city-beach-flags-are-now-double-red-2/
2024-01-16,Yellow,False,False,False,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-january-16-2024-panama-city-beach-flags-are-now-yellow/
2024-01-23,Double Red,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-january-23-2024-panama-city-beach-flags-are-now-double-red/
2024-01-26,Single Red,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-january-26-2024-panama-city-beach-flags-are-now-single-red/
2024-01-29,Yellow,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-january-29-2024-panama-city-beach-flags-are-now-yellow/
2024-01-31,Single Red,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-january-31-2024-panama-city-beach-flags-are-now-single-red/
2024-02-06,Yellow,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-february-6-2024-panama-city-beach-flags-are-now-yellow/
2024-02-10,Single Red,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-february-10-2024-panama-city-beach-flags-are-now-single-red/
2024-02-22,Yellow,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-february-14-2024-panama-city-beach-flags-are-now-yellow/
2024-02-23,Double Red,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-february-23-2024-panama-city-beach-flags-are-now-double-red/
2024-02-24,Single Red,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-february-24-2024-panama-city-beach-flags-are-now-single-red/
2024-02-26,Yellow,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-february-26-2024-panama-city-beach-flags-are-now-yellow/
2024-02-27,Double Red,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-february-27-2024-panama-city-beach-flags-are-now-double-red/
2024-02-29,Single Red,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-february-29-2024-panama-city-beach-flags-are-now-single-red/
2024-03-03,Yellow,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-march-3-2024-panama-city-beach-flags-are-now-yellow/
2024-03-04,Single Red,False,False,False,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-march-4-2024-panama-city-beach-flags-are-now-single-red/
2024-03-07,Yellow,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-march-7-2024-panama-city-beach-flags-are-now-yellow/
2024-03-08,Single Red,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-march-8-2024-panama-city-beach-flags-are-now-single-red/
2024-03-09,Double Red,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-march-9-2024-panama-city-beach-flags-are-now-double-red/
2024-03-10,Single Red,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-march-10-2024-panama-city-beach-flags-are-now-single-red/
2024-03-11,Yellow,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-march-11-2024-panama-city-beach-flags-are-now-yellow/
2024-03-15,Single Red,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-march-15-2024-panama-city-beach-flags-are-now-single-red/
2024-03-18,Yellow,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-march-18-2024-panama-city-beach-flags-are-now-yellow/
2024-03-22,Double Red,False,False,False,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-march-22-2024-panama-city-beach-flags-are-now-double-red/
2024-03-22,Single Red,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-march-22-2024-panama-city-beach-flags-are-now-single-red/
2024-03-24,Yellow,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-march-24-2024-panama-city-beach-flags-are-now-yellow/
2024-03-25,Double Red,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-march-25-2024-panama-city-beach-flags-are-now-double-red/
2024-03-25,Single Red,False,False,False,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-march-25-2024-panama-city-beach-flags-are-now-single-red/
2024-03-27,Single Red,False,False,False,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-march-27-2024-panama-city-beach-flags-are-now-single-red/
2024-03-29,Yellow,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-march-29-2024-panama-city-beach-flags-are-now-yellow/
2024-04-01,Single Red,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-april-1-2024-panama-city-beach-flags-are-now-single-red/
2024-04-04,Double Red,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-april-2-2024-panama-city-beach-flags-are-now-double-red/
2024-04-05,Single Red,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-april-5-2024-panama-city-beach-flags-are-now-single-red/
2024-04-07,Yellow,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-april-7-2024-panama-city-beach-flags-are-now-yellow/
2024-04-08,Single Red,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-april-8-2024-panama-city-beach-flags-are-now-single-red/
2024-04-09,Double Red,False,False,False,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-april-9-2024-panama-city-beach-flags-are-now-double-red/
2024-04-13,Single Red,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-april-13-2024-panama-city-beach-flags-are-now-single-red/
2024-04-14,Yellow,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-april-14-2024-panama-city-beach-flags-are-now-yellow/
2024-04-17,Single Red,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-april-17-2024-panama-city-beach-flags-are-now-single-red/
2024-04-21,Yellow,False,False,False,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-april-21-2024-panama-city-beach-flags-are-now-yellow/
2024-04-27,Single Red,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-april-27-2024-panama-city-beach-flags-are-now-single-red/
2024-04-30,Double Red,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-april-28-2024-panama-city-beach-flags-are-now-double-red/
2024-05-01,Single Red,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-may-1-2024-panama-city-beach-flags-are-now-single-red/
2024-05-02,Yellow,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-may-2-2024-panama-city-beach-flags-are-now-yellow/
2024-05-06,Single Red,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-may-6-2024-panama-city-beach-flags-are-now-single-red/
2024-05-09,Double Red,False,True,True,https://www.westendpcb.com/panama-city-beach-weather/flag-status-update-may-9-2024-panama-city-beach-flags-are-now-double-red/
